,bingen,thaining,,friesack,,diepholz,,schwalmstadt,godern,bahrdorf,lage,frohnhofen,,elstertrebnitz,,dageling,neugernsdorf
,durmentingen,diessen,,wiesenaue,,dessau-rosslau,,munchhausen,hohen-wangelin,edemissen,sassenberg,altenkirchen,,bad-lausick,,lagerdorf,teichwolframsdorf
,betzenweiler,feldafing,,rhinow,,delmenhorst,,gilserberg,hinrichshagen,engden,steinhagen,ohmbach,,grossrohrsdorf,,monkloh,urnshausen
,gutenzell-hurbel,icking,,gollenberg,,nordsachsen,,breitenbach,briggow,emsburen,leopoldshohe,nanzdietschweiler,,bretnig-hauswalde,,schmalfeld,fambach
,sasbach,baiern,,oranienburg,,deggendorf,,ronshausen,neverin,schapen,legden,steinwenden,,rammenau,,fredesdorf,schmalkalden
,endingen,vogtareuth,,wandlitz,,vulkaneifel,,wildeck,heinrichswalde,sachsenhagen,bielefeld,ramstein-miesenbach,,hochkirch,,bebensee,geschwenda
,emmendingen,halfing,,kremmen,,darmstadt-dieburg,,rosenthal,gottesgabe,auhagen,dorentrup,kaiserslautern,,reichenbach,,dreggers,geraberg
,simonswald,hoslwang,,biesenthal,,darmstadt,,gemunden,wittenforden,hanover,vreden,hochspeyer,,gorlitz,,bahrenhof,weissbach
,triberg,kirchanschoring,,grossderschau,,dahme-spreewald,,bebra,schwerin,velpke,lemgo,fischbach,,pegau,,buhnsdorf,langenorla
,konigsfeld,laufen,,melchow,,dachau,,frielendorf,gneven,bramsche,altenberge,wachenheim,,neukieritzsch,,heilshoop,dreitzsch
,niedereschach,benningen,,bad-freienwalde,,cuxhaven,,hatzfeld,demen,seelze,ostbevern,friedelsheim,,kitzscher,,neufelderkoog,miesitz
,wellendingen,hawangen,,dreetz,,cottbus,,burgwald,hohen-pritz,wolpinghausen,versmold,gonnheim,,leisnig,,neufeld,triptis
,frittlingen,unteregg,,fehrbellin,,coesfeld,,jesberg,dobbertin,garbsen,laer,ellerstadt,,grossweitzschen,,brunsbuttel,braunsdorf
,gosheim,pocking,,hohenfinow,,cochem-zell,,neuental,klocksin,rotgesbuttel,halle,fussgonheim,,meissen,,buttel,hohenolsen
,neufra,sauerlach,,falkenberg,,coburg,,knullwald,moltzow,wasbuttel,werther,mutterstadt,,weinbohla,,sankt-margarethen,buttlar
,attenweiler,aying,,niederfinow,,cloppenburg,,rotenburg,faulenrost,calberlah,horstmar,krottelbach,,moritzburg,,dammfleth,oechsen
,warthausen,seeon-seebruck,,eberswalde,,chemnitz,,battenberg,kittendorf,lunne,nordwalde,henschtal,,wachau,,hodorf,frankenhain
,maselheim,traunreut,,marienwerder,,cham,,nentershausen,rosenow,beesten,ahaus,quirnbach-in-der-pfalz,,kubschutz,,heiligenstedtenerkamp,grafenroda
,kirchberg,taching,,liebenwalde,,celle,,herleshausen,knorrendorf,voltlage,bad-salzuflen,glan-munchweiler,,espenhain,,munsterdorf,angelroda
,teningen,memmingerberg,,liepe,,calw,,allendorf,breesen,hagenburg,extertal,niedermohr,,niederau,,breitenburg,neusiss
,sankt-georgen,unterdiessen,,oderberg,,burgenlandkreis,,haina,staven,wunstorf,schoppingen,mackenbach,,ottendorf-okrilla,,hingstheide,neustadt
,riegel,andechs,,breddin,,bremerhaven,,alheim,genzkow,ribbesbuttel,greven,bad-durkheim,,lichtenberg,,weddelbrook,mittelpollnitz
,winden,schaftlarn,,wusterhausen,,bremen,,homberg,hintersee,isenbuttel,borgholzhausen,langenbach,,ohorn,,hasenmoor,steinsdorf
,schonach,glonn,,ruthnick,,breisgau-hochschwarzwald,,morschen,torgelow,wolfsburg,kalletal,herschweiler-pettersheim,,burkau,,hartenholm,teichwitz
,wehingen,schonstett,,britz,,braunschweig,,cornberg,kneese,danndorf,heek,wahnwegen,,goda,,todesfelde,berga
,obernheim,pittenhart,,dabergotz,,brandenburg-an-der-havel,,borken,krembz,nordhorn,herford,rehweiler,,bautzen,,kukels,wolferbutt
,langenenslingen,memmingen,,herzberg,,bottrop,,frankenberg,pokrent,stemshorn,ladbergen,kottweiler-schwanden,,konigshain,,schwissel,weilar
,riedlingen,buxheim,,ruhstadt,,borken,,sontra,lutzow,raddestorf,metelen,weilerbach,,bohlen,,traventhal,breitungen
,uttenweiler,trunkelsberg,,legde,,borde,,ringgau,leezen,langenhagen,lienen,otterbach,,rotha,,neuengors,liebenstein
,wyhl,sontheim,,chorin,,bonn,,bromskirchen,langen-brutz,grafhorst,spenge,enkenbach-alsenborn,,otterwisch,,monkhagen,stadtilm
,forchheim,dirlewang,,walsleben,,bodenseekreis,,malsfeld,krakow,burgdorf,enger,birkenheide,,ostrau,,stockelsdorf,freienorla
,malterdingen,jengen,,neuruppin,,bochum,,frankenau,vollrathsruhe,getelo,steinfurt,ludwigshafen,,bockelwitz,,schmedeswurth,hummelshain
,freiamt,waal,,bad-wilsnack,,boblingen,,wabern,dahmen,lage,hiddenhausen,kallstadt,,lommatzsch,,wilster,rosendorf
,zimmern,herrsching,,kyritz,,bitterfeld,,spangenberg,schwinkendorf,messingen,vlotho,erpolzheim,,radeburg,,stordorf,geroda
,rottweil,strasslach-dingharting,,vielitzsee,,eifelkreis-bitburg-prum,,bad-wildungen,zettemin,lemforde,emsdetten,maxdorf,,grossnaundorf,,kollmoor,schomberg
,strassberg,egmating,,schorfheide,,birkenfeld,,fritzlar,wildberg,quernheim,saerbeck,selchenbach,,steina,,kronsmoor,stadtlengsfeld
,unlingen,assling,,plattenburg,,bielefeld,,felsberg,gross-teetzleben,brockum,lengerich,huffler,,weissenberg,,westermoor,trusetal
,grundsheim,emmering,,lindow,,biberach,,melsungen,neddemin,warmsen,gronau,matzenbach,,kitzen,,breitenberg,luisenthal
,elzach,griesstatt,,joachimsthal,,bernkastel-wittlich,,lichtenfels,rossow,rehburg-loccum,wettringen,neunkirchen,,zwenkau,,moordiek,crawinkel
,hardt,amerang,,althuttendorf,,kassel,,edertal,wilhelmsburg,isernhagen,bunde,reichenbach-steegen,,groitzsch,,auufer,plaue
,weilen,obing,,gumtow,,berlin,,waldkappel,heinrichsruh,uetze,kirchlengern,schwedelbach,,pulsnitz,,wulfsmoor,orlamunde
,deilingen,palling,,zehdenick,,bergstrasse,,wehretal,dabel,osloss,lohne,erzenhausen,,elstra,,bad-bramstedt,grosseutersdorf
,winterlingen,fridolfing,,breese,,berchtesgadener-land,,korle,borkow,weyhausen,bad-oeynhausen,eulenbis,,belgershain,,bark,kleineutersdorf
,veringenstadt,bad-worishofen,,schonermark,,bayreuth,,gudensberg,reimershagen,tappenbeck,ochtrup,katzweiler,,mugeln,,mozen,lindig
,oberstadion,starnberg,,schoneberg,,bautzen,,wanfried,jurgenstorf,freren,tecklenburg,otterberg,,ebersbach,,hogersdorf,trockenborn-wolfersdorf
,schemmerhofen,holzgunz,,wittenberge,,barnim,,vohl,ritzerow,merzen,porta-westfalica,mehlingen,,panschwitz-kuckau,,klein-gladebrugge,stanau
,mietingen,ungerhausen,,sonnenberg,,bamberg,,waldeck,brunn,rieste,rodinghausen,carlsberg,,crostwitz,,weede,pillingsdorf
,schwendi,westerheim,,gransee,,baden-baden,,edermunde,ferdinandshof,hude,neuenkirchen,altleiningen,,malschwitz,,geschendorf,weida
,wain,apfeltrach,,cumlosen,,bad-tolz-wolfratshausen,,guxhagen,torgelow-hollanderei,marl,hullhorst,freinsheim,,kodersdorf,,strukdorf,endschutz
,balzheim,hofstetten,,weisen,,bad-kreuznach,,sohrewald,brusewitz,meinersen,rheine,lambsheim,,grimma,,bad-schwartau,gauern
,messstetten,finning,,friedrichswalde,,bad-kissingen,,hessisch-lichtenau,pingelshagen,ruhen,ibbenburen,herchweiler,,naundorf,,diekhusen-fahrstedt,seelingstadt
,weisweil,baierbrunn,,angermunde,,bad-durkheim,,meissner,kobrow,gifhorn,lotte,albessen,,stauchitz,,kudensee,volkershausen
,kenzingen,brunnthal,,lenzerwische,,aurich,,eschwege,lohmen,itterbeck,minden,konken,,priestewitz,,landrecht,martinroda
,biederbach,hohenkirchen-siegertsbrunn,,lanz,,augsburg,,meinhard,kuchelmiss,uelsen,preussisch-oldendorf,ehweiler,,laussnitz,,bekdorf,immelborn
,villingendorf,oberpframmern,,grosswoltersdorf,,salzlandkreis,,niedenstein,langhagen,thuine,lubbecke,schellweiler,,rackelwitz,,bekmunde,tambach-dietharz
,dietingen,bruck,,schwedt,,aschaffenburg,,berkatal,grischow,andervenne,horstel,theisbergstegen,,puschwitz,,heiligenstedten,gossel
,ratshausen,ramerberg,,lenzen,,ansbach,,fuldabruck,wolde,alfhausen,mettingen,oberstaufenbach,,radibor,,oelixdorf,eichenberg
,unterwachingen,heimertingen,,perleberg,,landshut,,naumburg,altentreptow,uchte,westerkappeln,kollweiler,,grossdubrau,,wittenbergen,bibra
,unterstadion,stetten,,rheinsberg,,ammerland,,baunatal,friedland,leese,hopsten,sulzbachtal,,guttau,,wrist,kahla
,rheinhausen,wiedergeltingen,,gross-pankow,,amberg-sulzbach,,helsa,eggesin,burgwedel,hille,hirschhorn,,grossposna,,fohrden-barl,seitenroda
,herbolzheim,purgen,,milmersdorf,,amberg,,grossalmerode,roggendorf,bokensdorf,recke,mehlbach,,tauscha,,hitzhusen,oberbodnitz
,hornberg,utting,,templin,,alzey-worms,,schauenburg,gadebusch,jembke,espelkamp,sembach,,konigsbruck,,bimohlen,bremsnitz
,dunningen,seefeld,,passow,,altotting,,lohfelden,dragun,neustadt,petershagen,neuhemsbach,,nebelschutz,,wittenborn,karlsdorf
,schomberg,oberhaching,,karstadt,,altmarkkreis-salzwedel,,kaufungen,cramonshagen,golenkamp,stemwede,wattenheim,,neschwitz,,westerrade,schwarzbach
,albstadt,moosach,,pritzwalk,,altenkirchen,,bad-sooden-allendorf,klein-trebbow,furstenau,rahden,bobenheim,,naunhof,,itzehoe,lederhose
,hettingen,frauenneuharting,,heiligengrabe,,altenburger-land,,korbach,seehof,damme,,herxheim,,trebsen,,bad-segeberg,crimla
,emerkingen,trostberg,,wittstock,,alb-donau-kreis,,willingen,cambs,stolzenau,,dackenheim,,wermsdorf,,kaiser-wilhelm-koog,wunschendorf
,dietenheim,niederrieden,,gerswalde,,aichach-friedberg,,kassel,sternberg,sassenburg,,reichweiler,,weissig,,marnerdeich,linda
,lauterbach,erkheim,,furstenberg,,ahrweiler,,nieste,mustin,barwedel,,pfeffelbach,,neukirch,,ramhusen,braunichswalde
,bosingen,kammlach,,mittenwalde,,thuringia,,niestetal,basedow,tiddische,,haschbach,,kamenz,,eddelak,bad-salzungen
,dautmergen,mindelheim,,oberuckersee,,schleswig-holstein,,twistetal,gielow,wilsum,,fockelberg,,quitzdorf,,averlak,unterbreizbach
,dormettingen,buchloe,,zichow,,sachsen-anhalt,,wolfhagen,duckow,esche,,niederstaufenbach,,markkleeberg,,ecklak,leimbach
,dotternhausen,schwifting,,lychen,,saxony,,witzenhausen,gulzow,osterwald,,bosenbach,,grossenhain,,oldendorf,bad-liebenstein
,bitz,schondorf,,gartz,,saarland,,habichtswald,rockwitz,wietmarschen,,jettenbach,,markranstadt,,winseldorf,georgenthal
,zwiefalten,pullach,,pirow,,rhineland-palatinate,,ahnatal,grapzow,langen,,frankelbach,,nunchritz,,lohbarbek,grafenhain
,emeringen,grunwald,,triglitz,,north-rhine-westphalia,,vellmar,beseritz,lembruch,,olsbrucken,,schonfeld,,muhlenbarbek,wolfis
,rechtenstein,taufkirchen,,gramzow,,lower-saxony,,diemelsee,altwigshagen,wathlingen,,schneckenhausen,,thiendorf,,kellinghusen,witzleben
,obermarchtal,hohenbrunn,,casekow,,mecklenburg-west-pommerania,,zierenberg,meiersberg,wagenhoff,,wartenberg-rohrbach,,oschatz,,quarnstedt,rittersdorf
,untermarchtal,grafing,,berge,,hassia,,neu-eichenberg,luckow,parsau,,battenberg,,riesa,,hagen,reinstadt
,munderkingen,pfaffing,,putlitz,,hamburg,,bad-arolsen,dechow,lingen,,ramsen,,niesky,,fuhlendorf,gumperda
,rottenacker,breitbrunn,,gerdshagen,,bremen,,fuldatal,lubstorf,wielen,,hettenleidelheim,,glaubitz,,wahlstedt,grosspurschutz
,burgrieden,eiselfing,,mescherin,,brandenburg,,volkmarsen,kuhlen-wendorf,lengerich,,tiefenthal,,lampertswalde,,fahrenkrug,unterbodnitz
,schramberg,kienberg,,tantow,,berlin,,espenau,witzin,ankum,,neuleiningen,,konigswartha,,stipsdorf,gneus
,laupheim,lauben,,marienfliess,,bavaria,,breuna,klein-upahl,bersenbruck,,kleinkarlbach,,mucka,,schieren,meusebach
,ringsheim,landsberg,,prenzlau,,baden-wurttemberg,,calden,zehna,wagenfeld,,kirchheim,,brandis,,pronstorf,rattelsdorf
,hofstetten,wasserburg,,schenkenberg,,,,immenhausen,hohen-demzin,wedemark,,bissersheim,,schwepnitz,,ratekau,kleinebersdorf
,muhlenbach,boos,,brussow,,,,grebenstein,schorssow,adelheidsdorf,,grosskarlbach,,leipzig,,kronprinzenkoog,tautendorf
,gutach,rammingen,,goritz,,,,diemelstadt,ivenack,eicklingen,,kirf,,borsdorf,,helse,munchenbernsdorf
,eschbronn,turkheim,,,,,,liebenau,pripsleben,langlingen,,freudenburg,,strehla,,volsemenhusen,bocka
,epfendorf,amberg,,,,,,reinhardshagen,putzar,bergfeld,,taben-rodt,,rothenburg,,dingen,zedlitz
,gammertingen,igling,,,,,,hofgeismar,wietstock,georgsdorf,,ruthweiler,,machern,,kuden,hilbersdorf
,lauterach,windach,,,,,,trendelburg,liepgarten,handrup,,kusel,,bennewitz,,aebtissinwisch,vacha
,ettenheim,greifenberg,,,,,,oberweser,schlagsdorf,eggermuhlen,,rammelsbach,,wurzen,,kleve,tiefenort
,rust,wessling,,,,,,wahlsburg,gross-molzahn,gehrde,,altenglan,,dahlen,,ottenbuttel,schweina
,schuttertal,ottobrunn,,,,,,bad-karlshafen,demern,bahrenborstel,,essweiler,,wulknitz,,schlotfeld,steinbach
,aichhalden,kirchseeon,,,,,,,dobin-am-see,steyerberg,,rothselberg,,bernsdorf,,hohenlockstedt,brotterode
,hayingen,schonberg,,,,,,,holdorf,landesbergen,,kreimbach-kaulbach,,ossling,,armstedt,herrenhof
,dettingen,schnaitsee,,,,,,,bruel,husum,,schallodenbach,,hahnichen,,hardebek,dornheim
,griesingen,tyrlaching,,,,,,,hoppenrade,ehra-lessien,,heiligenmoschel,,taucha,,wiemersdorf,bosleben-wullersleben
,achstetten,tittmoning,,,,,,,kriesow,hoogstede,,horingen,,cavertitz,,heidmuhlen,altenberga
,schnurpflingen,fellheim,,,,,,,tutzpatz,gersten,,lohnsfeld,,wittichenau,,schackendorf,schops
,illerrieden,egg,,,,,,,siedenbollentin,wettrup,,munchweiler,,lohsa,,gross-ronnau,geisenhain
,kappel-grafenhausen,oberrieden,,,,,,,rubenow,bippen,,gonbach,,zeithain,,klein-ronnau,trobnitz
,grafenhausen,lamerdingen,,,,,,,boldekow,kettenkamp,,sippersfeld,,wiednitz,,sankt-michaelisdonn,waltersdorf
,mahlberg,kaufering,,,,,,,neuendorf-a,holdorf,,laumersheim,,boxberg,,vaalermoor,ottendorf
,hausach,penzing,,,,,,,lubs,estorf,,gerolsheim,,rietschen,,nutteln,eineborn
,schiltach,eresing,,,,,,,malchin,linsburg,,hessheim,,schkeuditz,,huje,hundhaupten
,rosenfeld,eching,,,,,,,ueckermunde,wienhausen,,frankenthal,,hohburg,,kaaks,heukewalde
,geislingen,inning,,,,,,,nesow,ummern,,greimerath,,falkenhain,,hohenaspe,jonaswalde
,balingen,worthsee,,,,,,,veelboken,tulau,,eisenberg,,nauwalde,,oeschebuttel,thonhausen
,pfronstetten,gauting,,,,,,,alt-meteln,geeste,,dirmstein,,groditz,,rosdorf,dorndorf
,opfingen,unterhaching,,,,,,,zahrensdorf,bawinkel,,heuchelheim,,rackwitz,,storkathen,hohenkirchen
,huttisheim,putzbrunn,,,,,,,penzin,nortrup,,beindersheim,,jesewitz,,brokstedt,arnstadt
,oberndorf,grasbrunn,,,,,,,lalendorf,steinfeld,,palzem,,thallwitz,,hasenkrug,alkersleben
,burladingen,zorneding,,,,,,,gross-wokern,hemsloh,,trassem,,hoyerswerda,,grossenaspe,osthausen-wulfershausen
,ehingen,ebersberg,,,,,,,grammentin,kirchdorf,,kastel-staadt,,schildau,,negernbotel,kranichfeld
,kippenheim,steinhoring,,,,,,,gultz,liebenau,,hahnweiler,,eilenburg,,wensin,blankenhain
,steinach,babensham,,,,,,,sarnow,wesendorf,,eckersweiler,,wiedemar,,trennewurth,milda
,wolfach,tacherting,,,,,,,altwarp,brome,,thallichtenberg,,zwochau,,buchholz,rothenstein
,schenkenzell,kirchweidach,,,,,,,utecht,diepholz,,korborn,,krostitz,,burg,grossbockedra
,trochtelfingen,neubiberg,,,,,,,thandorf,emlichheim,,blaubach,,belgern,,vaale,kleinbockedra
,oberdischingen,pless,,,,,,,rieps,berge,,erdesbach,,weisskeissel,,mehlbek,stadtroda
,staig,oberschonegg,,,,,,,carlow,wetschen,,bedesbach,,zschepplin,,drage,tissa
,hohberg,tussenhausen,,,,,,,kochelstorf,rehden,,rutsweiler,,doberschutz,,lockstedt,mockern
,seelbach,ettringen,,,,,,,wedendorf,barver,,steinbach,,mockrehna,,rade,sankt-gangloff
,fischerbach,krailling,,,,,,,muhlen-eichsen,freistatt,,winnweiler,,weisswasser,,fitzbek,lindenkreuz
,oberwolfach,neuried,,,,,,,zickhusen,varrel,,breunigweiler,,krauschwitz,,latendorf,saara
,bisingen,planegg,,,,,,,bad-kleinen,barenburg,,ebertsheim,,delitzsch,,timmendorfer-strand,paitzdorf
,zimmern,haar,,,,,,,langen-jarchow,binnen,,rodenbach,,arzberg,,friedrichskoog,vollmershain
,alpirsbach,vaterstetten,,,,,,,blankenberg,lindwedel,,mertesheim,,schleife,,barlt,heyersdorf
,vohringen,kellmunz,,,,,,,gutow,celle,,grunstadt,,trebendorf,,quickborn,ponitz
,grosselfingen,winterrieden,,,,,,,muhl-rosin,lachendorf,,obersulzen,,gablenz,,brickeln,friedrichroda
,jungingen,pfaffenhausen,,,,,,,teterow,ahnsbeck,,merzkirchen,,laussig,,wacken,petriroda
,hohenstein,hurlach,,,,,,,niendorf,wahrenholz,,serrig,,bad-muskau,,agethorst,elxleben
,allmendingen,weil,,,,,,,lindenberg,badbergen,,gimbweiler,,torgau,,kaisborstel,elleben
,lahr,turkenfeld,,,,,,,altenhagen,wehrbleck,,leitzweiler,,zinna,,peissen,sulza
,erbach,kottgeisering,,,,,,,rossin,pennigsehl,,ruckweiler,,beilrode,,sarlhusen,zollnitz
,schwanau,grafrath,,,,,,,ducherow,hambuhren,,fohren-linden,,gross-duben,,willenscharen,laasdorf
,dornhan,gilching,,,,,,,monkebude,schoneworde,,mettweiler,,lobnitz,,boostedt,rausdorf
,hechingen,grafelfing,,,,,,,grambin,nienburg,,dennweiler-frohnbach,,bad-duben,,rickling,quirla
,sulz,albaching,,,,,,,rehna,dohren,,oberalben,,elsnig,,daldorf,morsdorf
,muhlheim,rechtmehring,,,,,,,ruting,dinklage,,ulmet,,trossin,,blunk,ronneburg
,haigerloch,soyen,,,,,,,testorf-steinfort,dickel,,welchweiler,,dommitzsch,,nehms,posterstein
,schelklingen,unterreit,,,,,,,hohen-viecheln,stockse,,elzweiler,,,,travenhorst,nobdenitz
,oberharmersbach,engelsberg,,,,,,,ventschow,steimbke,,horschbach,,,,ahrensbok,frauensee
,rangendingen,breitenbrunn,,,,,,,bibow,wietze,,hinzweiler,,,,busenwurth,ettenhausen
,sonnenbuhl,salgen,,,,,,,warnow,beedenbostel,,wolfstein,,,,gudendorf,ruhla
,engstingen,markt-wald,,,,,,,dreetz,gross-oesingen,,niederkirchen,,,,frestedt,tabarz
,mehrstetten,geltendorf,,,,,,,tarnow,lohne,,gehrweiler,,,,grossenrade,schwabhausen
,meissenheim,schongeising,,,,,,,gross-roge,haselunne,,schweisweiler,,,,hochdonn,ichtershausen
,berghaupten,germering,,,,,,,hohenbollentin,borstel,,imsbach,,,,gribbohm,kirchheim
,nordrach,garching,,,,,,,gnevkow,marklohe,,borrstadt,,,,bokelrehm,hohenfelden
,bad-rippoldsau-schapbach,halsbach,,,,,,,burow,schwarmstedt,,kerzenheim,,,,nienbuttel,tonndorf
,lossburg,munich,,,,,,,breest,menslage,,quirnheim,,,,hadenfeld,bucha
,empfingen,osterberg,,,,,,,spantekow,quakenbruck,,heidesheim,,,,poschendorf,ruttersdorf-lotschen
,bodelshausen,babenhausen,,,,,,,leopoldshagen,drakenburg,,grossniedesheim,,,,looft,bollberg
,gomadingen,kirchhaslach,,,,,,,bobitz,essel,,lautersheim,,,,silzen,schleifreisen
,ulm,langerringen,,,,,,,jesendorf,winsen,,obrigheim,,,,poyenberg,kraftsdorf
,gengenbach,obermeitingen,,,,,,,warin,hofer,,kleinniedesheim,,,,hennstedt,gera
,blaubeuren,moorenweis,,,,,,,gustrow,eldingen,,bobenheim-roxheim,,,,arpsdorf,korbussen
,hirrlingen,alling,,,,,,,alt-suhrkow,steinhorst,,saarburg,,,,scharbeutz,hermsdorf
,ofterdingen,puchheim,,,,,,,sommersdorf,sulingen,,irsch,,,,windbergen,waltershausen
,mossingen,feldkirchen,,,,,,,sarow,meppen,,vierherrenborn,,,,suderhastedt,emleben
,munsingen,anzing,,,,,,,golchen,herzlake,,zerf,,,,eggstedt,drei-gleichen
,blaustein,hohenlinden,,,,,,,iven,essen,,mandern,,,,holstenniendorf,nesse-apfelstadt
,ohlsbach,maitenbeth,,,,,,,neuenkirchen,eydelstedt,,berglangenbach,,,,besdorf,rockhausen
,bad-peterstal-griesbach,gars,,,,,,,neu-kosenow,maasen,,niederalben,,,,siezbuttel,bad-berka
,glatten,taufkirchen,,,,,,,bugewitz,mellinghausen,,rathsweiler,,,,schenefeld,magdala
,starzach,altenstadt,,,,,,,gross-siemz,siedenburg,,nerzweiler,,,,meezen,schloben
,nehren,oberroth,,,,,,,roduchelstorf,heemsen,,oberweiler,,,,wiedenborstel,scheiditz
,lichtenstein,eppishausen,,,,,,,upahl,gilten,,oberweiler-tiefenbach,,,,ehndorf,albersdorf
,horb,hiltenfingen,,,,,,,gross-stieten,dedelstorf,,relsberg,,,,padenstedt,bobeck
,schutterwald,untermeitingen,,,,,,,ruhn,barnstorf,,hefersweiler,,,,gross-kummerfeld,schwaara
,ortenberg,klosterlechfeld,,,,,,,gulzow-pruzen,staffhorst,,seelen,,,,gonnebek,grossenstein
,dornstetten,scheuring,,,,,,,glasewitz,wietzen,,reichsthal,,,,trappenkamp,lobichau
,schopfloch,jesenwang,,,,,,,dalkendorf,balge,,gundersweiler,,,,tarbek,gossnitz
,dusslingen,landsberied,,,,,,,neukalen,rohrsen,,imsweiler,,,,tensfeld,schmolln
,gomaringen,aschheim,,,,,,,meesiger,grethem,,falkenstein,,,,seedorf,dippach
,heroldstatt,poing,,,,,,,borrentin,hademstorf,,steinbach,,,,glasau,marksuhl
,dornstadt,forstinning,,,,,,,hohenmocker,bakum,,standenbuhl,,,,krumstedt,horselgau
,neuried,haag,,,,,,,bartow,vechta,,dreisen,,,,aasbuttel,seebergen
,freudenstadt,jettenbach,,,,,,,blesewitz,drentwede,,gollheim,,,,oldenborstel,neudietendorf
,pfullingen,unterneukirchen,,,,,,,lockwisch,scholen,,biedesheim,,,,reher,ingersleben
,berghulen,burgkirchen,,,,,,,grieben,schwaforden,,kindenheim,,,,jahrsdorf,klettbach
,offenburg,burghausen,,,,,,,bernstorf,warpe,,bockenheim,,,,grauel,hetschburg
,durbach,kettershausen,,,,,,,pluschow,hassbergen,,offstein,,,,wasbek,buchfart
,lautenbach,kirchheim,,,,,,,zepelin,eickeloh,,wincheringen,,,,neumunster,kiliansroda
,oppenau,mittelneufnach,,,,,,,lussow,eschede,,fisch,,,,bornhoved,mechelroda
,neustetten,scherstetten,,,,,,,thurkow,hankensbuttel,,ockfen,,,,damsdorf,dobritschen
,sankt-johann,egling,,,,,,,beggerow,wittingen,,baldringen,,,,susel,schongleina
,beimerstetten,adelshofen,,,,,,,daberkow,loningen,,hentern,,,,sierksdorf,waldeck
,rottenburg,emmering,,,,,,,krien,lahden,,waldweiler,,,,elpersbuttel,bad-klosterlausnitz
,reutlingen,eichenau,,,,,,,postlow,ehrenburg,,grimburg,,,,meldorf,brahmenau
,eningen,unterfohring,,,,,,,butzow,engeln,,achtelsbach,,,,wolmersdorf,reichstadt
,waldachtal,kirchheim,,,,,,,bargischow,schweringen,,ellweiler,,,,bendorf,wildenborten
,bad-urach,forstern,,,,,,,menzendorf,hodenhagen,,hoppstadten-weiersbach,,,,warringholz,drogen
,romerstein,kirchdorf,,,,,,,borzow,obernholz,,ruschberg,,,,puls,gopfersdorf
,laichingen,kraiburg,,,,,,,metelsdorf,klein-berssen,,baumholder,,,,wapelfeld,grossensee
,bernstadt,oberneukirchen,,,,,,,dorf-mecklenburg,gross-berssen,,sankt-julian,,,,hohenwestedt,dankmarshausen
,langenau,mehring,,,,,,,lubow,neuenkirchen,,offenbach-hundheim,,,,aukrug,wolfsburg-unkeroda
,baiersbronn,schwabmunchen,,,,,,,butzow,asendorf,,einollen,,,,bonebuttel,laucha
,rosenberg,furstenfeldbruck,,,,,,,gross-schwiesow,gandesbergen,,hohenollen,,,,rendswuhren,frottstadt
,pfalzgrafenweiler,unterroth,,,,,,,sarmstorf,frankenfeld,,rathskirchen,,,,schmalensee,grabsleben
,bondorf,ebershausen,,,,,,,plaaz,ahlden,,dorrmoschel,,,,stocksee,troistedt
,kusterdingen,waltenhausen,,,,,,,warnkenhagen,sprakensehl,,jakobsweiler,,,,nindorf,vollersroda
,wannweil,aletshausen,,,,,,,sukow-levitzow,huven,,bennhausen,,,,bargenstedt,oettern
,hulben,graben,,,,,,,lelkendorf,lastrup,,weitersweiler,,,,tensbuttel-rost,mellingen
,grabenstetten,prittriching,,,,,,,verchen,goldenstedt,,russingen,,,,bornholt,lehnstedt
,westerheim,mammendorf,,,,,,,schonfeld,affinghausen,,hohen-sulzen,,,,thaden,kleinschwabhausen
,merklingen,grobenzell,,,,,,,alt-tellin,bucken,,mannebach,,,,seefeld,grossschwabhausen
,westerstetten,pliening,,,,,,,krusenfelde,eystrup,,ayl,,,,tappendorf,jena
,breitingen,markt-schwaben,,,,,,,medow,hamelhausen,,schoden,,,,tasdorf,grosslobichau
,rammingen,pastetten,,,,,,,anklam,rethem,,paschel,,,,bokhorst,weissenborn
,willstatt,reichertsheim,,,,,,,papenhusen,bohme,,schomerich,,,,ruhwinkel,tautenhain
,haiterbach,aschau,,,,,,,grevesmuhlen,haren,,schillingen,,,,belau,bad-kostritz
,motzingen,kastl,,,,,,,barnekow,twistringen,,kell,,,,nehmten,bethenhausen
,tubingen,emmerting,,,,,,,zurow,sudwalde,,gusenburg,,,,neustadt,altkirchen
,kirchentellinsfurt,olching,,,,,,,neukloster,hoya,,neuhutten,,,,epenwohrden,saara
,nellingen,waldkraiburg,,,,,,,lubberstorf,hauslingen,,brucken,,,,sarzbuttel,ziegelheim
,lonsee,buch,,,,,,,ludersdorf,lahn,,dambach,,,,gokels,frohnsdorf
,holzkirch,kleinaitingen,,,,,,,kuhs,cappeln,,dienstweiler,,,,beringstedt,juckelberg
,borslingen,schmiechen,,,,,,,diekhof,bergen,,nohen,,,,osterstedt,mechterstadt
,nerenstetten,steindorf,,,,,,,utzedel,luder,,kirrweiler,,,,remmels,teutleben
,setzingen,hattenhofen,,,,,,,stolpe-auf-usedom,emstek,,deimberg,,,,morel,aspach
,ollingen,maisach,,,,,,,usedom,visbek,,buborn,,,,grossharrie,trugleben
,asselfingen,karlsfeld,,,,,,,kamminke,colnrade,,wiesweiler,,,,schillsdorf,gotha
